   Time             I1                VP1               V3              
 8.036800000E-001  3.809036627E+000  3.718557731E+000  4.998515662E-001 
 8.036900000E-001  3.811412308E+000  3.718438471E+000  4.998515643E-001 
 8.037000000E-001  3.813438512E+000  3.718336673E+000  4.998515624E-001 
 8.037100000E-001  3.815107239E+000  3.718252738E+000  4.998515605E-001 
 8.037200000E-001  3.816411906E+000  3.718186997E+000  4.998515586E-001 
 8.037300000E-001  3.817347363E+000  3.718139710E+000  4.998515567E-001 
 8.037400000E-001  3.817909918E+000  3.718111063E+000  4.998515548E-001 
 8.037500000E-001  3.818097351E+000  3.718101169E+000  4.998515529E-001 
 8.037600000E-001  3.817908923E+000  3.718110068E+000  4.998515510E-001 
 8.037700000E-001  3.817345377E+000  3.718137724E+000  4.998515491E-001 
 8.037800000E-001  3.816408937E+000  3.718184028E+000  4.998515472E-001 
 8.037900000E-001  3.815103299E+000  3.718248797E+000  4.998515453E-001 
 8.038000000E-001  3.813433615E+000  3.718331777E+000  4.998515434E-001 
 8.038100000E-001  3.811406476E+000  3.718432638E+000  4.998515416E-001 
 8.038200000E-001  3.809029880E+000  3.718550984E+000  4.998515397E-001 
 8.038300000E-001  3.806313209E+000  3.718686347E+000  4.998515378E-001 
 8.038400000E-001  3.803267182E+000  3.718838192E+000  4.998515359E-001 
 8.038500000E-001  3.799903822E+000  3.719005922E+000  4.998515340E-001 
 8.038600000E-001  3.796236402E+000  3.719188873E+000  4.998515321E-001 
 8.038700000E-001  3.792279395E+000  3.719386324E+000  4.998515302E-001 
 8.038800000E-001  3.788048418E+000  3.719597495E+000  4.998515283E-001 
 8.038900000E-001  3.783560170E+000  3.719821554E+000  4.998515265E-001 
 8.039000000E-001  3.778832361E+000  3.720057615E+000  4.998515246E-001 
 8.039100000E-001  3.773883653E+000  3.720304747E+000  4.998515227E-001 
 8.039200000E-001  3.768733575E+000  3.720561975E+000  4.998515208E-001 
 8.039300000E-001  3.763402451E+000  3.720828284E+000  4.998515190E-001 
 8.039400000E-001  3.757911320E+000  3.721102623E+000  4.998515171E-001 
 8.039500000E-001  3.752281856E+000  3.721383908E+000  4.998515152E-001 
 8.039600000E-001  3.746536274E+000  3.721671030E+000  4.998515134E-001 
 8.039700000E-001  3.740697248E+000  3.721962857E+000  4.998515115E-001 
 8.039800000E-001  3.734787824E+000  3.722258235E+000  4.998515097E-001 
 8.039900000E-001  3.728831323E+000  3.722555999E+000  4.998515078E-001 
 8.040000000E-001  3.722851253E+000  3.722854975E+000  4.998515060E-001 
 8.040100000E-001  3.716871213E+000  3.723153982E+000  4.998515041E-001 
 8.040200000E-001  3.710914807E+000  3.723451840E+000  4.998515023E-001 
 8.040300000E-001  3.705005538E+000  3.723747374E+000  4.998515004E-001 
 8.040400000E-001  3.699166730E+000  3.724039417E+000  4.998514986E-001 
 8.040500000E-001  3.693421425E+000  3.724326817E+000  4.998514968E-001 
 8.040600000E-001  3.687792297E+000  3.724608440E+000  4.998514949E-001 
 8.040700000E-001  3.682301563E+000  3.724883173E+000  4.998514931E-001 
 8.040800000E-001  3.676970890E+000  3.725149934E+000  4.998514913E-001 
 8.040900000E-001  3.671821318E+000  3.725407668E+000  4.998514895E-001 
 8.041000000E-001  3.666873168E+000  3.725655360E+000  4.998514876E-001 
 8.041100000E-001  3.662145970E+000  3.725892031E+000  4.998514858E-001 
 8.041200000E-001  3.657658379E+000  3.726116747E+000  4.998514840E-001 
 8.041300000E-001  3.653428106E+000  3.726328622E+000  4.998514822E-001 
 8.041400000E-001  3.649471846E+000  3.726526819E+000  4.998514804E-001 
 8.041500000E-001  3.645805212E+000  3.726710556E+000  4.998514786E-001 
 8.041600000E-001  3.642442674E+000  3.726879109E+000  4.998514768E-001 
 8.041700000E-001  3.639397504E+000  3.727031811E+000  4.998514749E-001 
 8.041800000E-001  3.636681718E+000  3.727168060E+000  4.998514731E-001 
 8.041900000E-001  3.634306037E+000  3.727287319E+000  4.998514713E-001 
 8.042000000E-001  3.632279833E+000  3.727389116E+000  4.998514695E-001 
 8.042100000E-001  3.630611105E+000  3.727473051E+000  4.998514677E-001 
 8.042200000E-001  3.629306437E+000  3.727538791E+000  4.998514659E-001 
 8.042300000E-001  3.628370980E+000  3.727586078E+000  4.998514641E-001 
 8.042400000E-001  3.627808424E+000  3.727614725E+000  4.998514623E-001 
 8.042500000E-001  3.627620990E+000  3.727624618E+000  4.998514605E-001 
 8.042600000E-001  3.627809418E+000  3.727615718E+000  4.998514587E-001 
 8.042700000E-001  3.628372963E+000  3.727588062E+000  4.998514569E-001 
 8.042800000E-001  3.629309403E+000  3.727541757E+000  4.998514551E-001 
 8.042900000E-001  3.630615040E+000  3.727476987E+000  4.998514533E-001 
 8.043000000E-001  3.632284724E+000  3.727394008E+000  4.998514515E-001 
 8.043100000E-001  3.634311863E+000  3.727293145E+000  4.998514497E-001 
 8.043200000E-001  3.636688457E+000  3.727174799E+000  4.998514479E-001 
 8.043300000E-001  3.639405128E+000  3.727039436E+000  4.998514461E-001 
 8.043400000E-001  3.642451154E+000  3.726887590E+000  4.998514443E-001 
 8.043500000E-001  3.645814514E+000  3.726719859E+000  4.998514425E-001 
 8.043600000E-001  3.649481934E+000  3.726536908E+000  4.998514407E-001 
 8.043700000E-001  3.653438940E+000  3.726339456E+000  4.998514389E-001 
 8.043800000E-001  3.657669916E+000  3.726128284E+000  4.998514371E-001 
 8.043900000E-001  3.662158164E+000  3.725904226E+000  4.998514353E-001 
 8.044000000E-001  3.666885971E+000  3.725668164E+000  4.998514334E-001 
 8.044100000E-001  3.671834679E+000  3.725421031E+000  4.998514316E-001 
 8.044200000E-001  3.676984757E+000  3.725163802E+000  4.998514298E-001 
 8.044300000E-001  3.682315881E+000  3.724897493E+000  4.998514280E-001 
 8.044400000E-001  3.687807010E+000  3.724623154E+000  4.998514262E-001 
 8.044500000E-001  3.693436474E+000  3.724341868E+000  4.998514243E-001 
 8.044600000E-001  3.699182056E+000  3.724054745E+000  4.998514225E-001 
 8.044700000E-001  3.705021081E+000  3.723762918E+000  4.998514207E-001 
 8.044800000E-001  3.710930504E+000  3.723467539E+000  4.998514188E-001 
 8.044900000E-001  3.716887005E+000  3.723169774E+000  4.998514170E-001 
 8.045000000E-001  3.722867075E+000  3.722870798E+000  4.998514151E-001 
 8.045100000E-001  3.728847113E+000  3.722571790E+000  4.998514133E-001 
 8.045200000E-001  3.734803520E+000  3.722273932E+000  4.998514114E-001 
 8.045300000E-001  3.740712788E+000  3.721978397E+000  4.998514096E-001 
 8.045400000E-001  3.746551595E+000  3.721686354E+000  4.998514077E-001 
 8.045500000E-001  3.752296900E+000  3.721398953E+000  4.998514059E-001 
 8.045600000E-001  3.757926027E+000  3.721117330E+000  4.998514040E-001 
 8.045700000E-001  3.763416761E+000  3.720842596E+000  4.998514022E-001 
 8.045800000E-001  3.768747433E+000  3.720575835E+000  4.998514003E-001 
 8.045900000E-001  3.773897005E+000  3.720318100E+000  4.998513984E-001 
 8.046000000E-001  3.778845154E+000  3.720070407E+000  4.998513965E-001 
 8.046100000E-001  3.783572351E+000  3.719833736E+000  4.998513947E-001 
 8.046200000E-001  3.788059941E+000  3.719609019E+000  4.998513928E-001 
 8.046300000E-001  3.792290214E+000  3.719397144E+000  4.998513909E-001 
 8.046400000E-001  3.796246474E+000  3.719198946E+000  4.998513890E-001 
 8.046500000E-001  3.799913107E+000  3.719015208E+000  4.998513871E-001 
 8.046600000E-001  3.803275645E+000  3.718846655E+000  4.998513853E-001 
 8.046700000E-001  3.806320814E+000  3.718693953E+000  4.998513834E-001 
 8.046800000E-001  3.809036599E+000  3.718557703E+000  4.998513815E-001 
 8.046900000E-001  3.811412280E+000  3.718438443E+000  4.998513796E-001 
 8.047000000E-001  3.813438483E+000  3.718336645E+000  4.998513777E-001 
 8.047100000E-001  3.815107211E+000  3.718252710E+000  4.998513758E-001 
 8.047200000E-001  3.816411878E+000  3.718186969E+000  4.998513739E-001 
 8.047300000E-001  3.817347335E+000  3.718139682E+000  4.998513720E-001 
 8.047400000E-001  3.817909890E+000  3.718111035E+000  4.998513701E-001 
 8.047500000E-001  3.818097323E+000  3.718101141E+000  4.998513682E-001 
 8.047600000E-001  3.817908895E+000  3.718110040E+000  4.998513664E-001 
 8.047700000E-001  3.817345349E+000  3.718137696E+000  4.998513645E-001 
 8.047800000E-001  3.816408909E+000  3.718184000E+000  4.998513626E-001 
 8.047900000E-001  3.815103271E+000  3.718248769E+000  4.998513607E-001 
 8.048000000E-001  3.813433587E+000  3.718331749E+000  4.998513588E-001 
 8.048100000E-001  3.811406447E+000  3.718432610E+000  4.998513569E-001 
 8.048200000E-001  3.809029852E+000  3.718550956E+000  4.998513550E-001 
 8.048300000E-001  3.806313181E+000  3.718686319E+000  4.998513531E-001 
 8.048400000E-001  3.803267154E+000  3.718838164E+000  4.998513512E-001 
 8.048500000E-001  3.799903794E+000  3.719005894E+000  4.998513493E-001 
 8.048600000E-001  3.796236373E+000  3.719188845E+000  4.998513474E-001 
 8.048700000E-001  3.792279367E+000  3.719386296E+000  4.998513456E-001 
 8.048800000E-001  3.788048391E+000  3.719597467E+000  4.998513437E-001 
 8.048900000E-001  3.783560142E+000  3.719821526E+000  4.998513418E-001 
 8.049000000E-001  3.778832334E+000  3.720057587E+000  4.998513399E-001 
 8.049100000E-001  3.773883625E+000  3.720304719E+000  4.998513381E-001 
 8.049200000E-001  3.768733547E+000  3.720561947E+000  4.998513362E-001 
 8.049300000E-001  3.763402423E+000  3.720828256E+000  4.998513343E-001 
 8.049400000E-001  3.757911293E+000  3.721102595E+000  4.998513324E-001 
 8.049500000E-001  3.752281828E+000  3.721383880E+000  4.998513306E-001 
 8.049600000E-001  3.746536245E+000  3.721671002E+000  4.998513287E-001 
 8.049700000E-001  3.740697220E+000  3.721962829E+000  4.998513269E-001 
 8.049800000E-001  3.734787796E+000  3.722258207E+000  4.998513250E-001 
 8.049900000E-001  3.728831295E+000  3.722555971E+000  4.998513232E-001 
 8.050000000E-001  3.722851225E+000  3.722854947E+000  4.998513213E-001 
 8.050100000E-001  3.716871186E+000  3.723153954E+000  4.998513195E-001 
 8.050200000E-001  3.710914778E+000  3.723451812E+000  4.998513176E-001 
 8.050300000E-001  3.705005510E+000  3.723747346E+000  4.998513158E-001 
 8.050400000E-001  3.699166702E+000  3.724039389E+000  4.998513139E-001 
 8.050500000E-001  3.693421397E+000  3.724326789E+000  4.998513121E-001 
 8.050600000E-001  3.687792269E+000  3.724608412E+000  4.998513103E-001 
 8.050700000E-001  3.682301534E+000  3.724883145E+000  4.998513084E-001 
 8.050800000E-001  3.676970862E+000  3.725149906E+000  4.998513066E-001 
 8.050900000E-001  3.671821290E+000  3.725407640E+000  4.998513048E-001 
 8.051000000E-001  3.666873141E+000  3.725655332E+000  4.998513030E-001 
 8.051100000E-001  3.662145942E+000  3.725892003E+000  4.998513011E-001 
 8.051200000E-001  3.657658351E+000  3.726116719E+000  4.998512993E-001 
 8.051300000E-001  3.653428078E+000  3.726328594E+000  4.998512975E-001 
 8.051400000E-001  3.649471818E+000  3.726526791E+000  4.998512957E-001 
 8.051500000E-001  3.645805184E+000  3.726710528E+000  4.998512939E-001 
 8.051600000E-001  3.642442646E+000  3.726879081E+000  4.998512921E-001 
 8.051700000E-001  3.639397476E+000  3.727031783E+000  4.998512903E-001 
 8.051800000E-001  3.636681690E+000  3.727168032E+000  4.998512885E-001 
 8.051900000E-001  3.634306008E+000  3.727287291E+000  4.998512867E-001 
 8.052000000E-001  3.632279805E+000  3.727389088E+000  4.998512849E-001 
 8.052100000E-001  3.630611077E+000  3.727473023E+000  4.998512831E-001 
 8.052200000E-001  3.629306409E+000  3.727538763E+000  4.998512813E-001 
 8.052300000E-001  3.628370952E+000  3.727586050E+000  4.998512795E-001 
 8.052400000E-001  3.627808396E+000  3.727614697E+000  4.998512777E-001 
 8.052500000E-001  3.627620962E+000  3.727624590E+000  4.998512759E-001 
 8.052600000E-001  3.627809390E+000  3.727615690E+000  4.998512741E-001 
 8.052700000E-001  3.628372935E+000  3.727588034E+000  4.998512723E-001 
 8.052800000E-001  3.629309375E+000  3.727541729E+000  4.998512705E-001 
 8.052900000E-001  3.630615013E+000  3.727476959E+000  4.998512687E-001 
 8.053000000E-001  3.632284695E+000  3.727393980E+000  4.998512669E-001 
 8.053100000E-001  3.634311834E+000  3.727293117E+000  4.998512651E-001 
 8.053200000E-001  3.636688430E+000  3.727174771E+000  4.998512633E-001 
 8.053300000E-001  3.639405100E+000  3.727039408E+000  4.998512615E-001 
 8.053400000E-001  3.642451126E+000  3.726887562E+000  4.998512597E-001 
 8.053500000E-001  3.645814486E+000  3.726719832E+000  4.998512578E-001 
 8.053600000E-001  3.649481906E+000  3.726536880E+000  4.998512560E-001 
 8.053700000E-001  3.653438912E+000  3.726339428E+000  4.998512542E-001 
 8.053800000E-001  3.657669888E+000  3.726128256E+000  4.998512524E-001 
 8.053900000E-001  3.662158136E+000  3.725904198E+000  4.998512506E-001 
 8.054000000E-001  3.666885943E+000  3.725668136E+000  4.998512488E-001 
 8.054100000E-001  3.671834651E+000  3.725421003E+000  4.998512470E-001 
 8.054200000E-001  3.676984729E+000  3.725163774E+000  4.998512451E-001 
 8.054300000E-001  3.682315853E+000  3.724897465E+000  4.998512433E-001 
 8.054400000E-001  3.687806982E+000  3.724623126E+000  4.998512415E-001 
 8.054500000E-001  3.693436446E+000  3.724341840E+000  4.998512397E-001 
 8.054600000E-001  3.699182029E+000  3.724054717E+000  4.998512378E-001 
 8.054700000E-001  3.705021053E+000  3.723762890E+000  4.998512360E-001 
 8.054800000E-001  3.710930476E+000  3.723467511E+000  4.998512342E-001 
 8.054900000E-001  3.716886977E+000  3.723169746E+000  4.998512323E-001 
 8.055000000E-001  3.722867047E+000  3.722870770E+000  4.998512305E-001 
 8.055100000E-001  3.728847085E+000  3.722571762E+000  4.998512286E-001 
 8.055200000E-001  3.734803492E+000  3.722273904E+000  4.998512268E-001 
 8.055300000E-001  3.740712760E+000  3.721978369E+000  4.998512249E-001 
 8.055400000E-001  3.746551568E+000  3.721686326E+000  4.998512231E-001 
 8.055500000E-001  3.752296872E+000  3.721398925E+000  4.998512212E-001 
 8.055600000E-001  3.757925999E+000  3.721117302E+000  4.998512193E-001 
 8.055700000E-001  3.763416733E+000  3.720842568E+000  4.998512175E-001 
 8.055800000E-001  3.768747405E+000  3.720575807E+000  4.998512156E-001 
 8.055900000E-001  3.773896977E+000  3.720318072E+000  4.998512137E-001 
 8.056000000E-001  3.778845125E+000  3.720070379E+000  4.998512119E-001 
 8.056100000E-001  3.783572323E+000  3.719833708E+000  4.998512100E-001 
 8.056200000E-001  3.788059913E+000  3.719608991E+000  4.998512081E-001 
 8.056300000E-001  3.792290186E+000  3.719397116E+000  4.998512062E-001 
 8.056400000E-001  3.796246446E+000  3.719198918E+000  4.998512044E-001 
 8.056500000E-001  3.799913080E+000  3.719015180E+000  4.998512025E-001 
 8.056600000E-001  3.803275616E+000  3.718846627E+000  4.998512006E-001 
 8.056700000E-001  3.806320786E+000  3.718693925E+000  4.998511987E-001 
 8.056800000E-001  3.809036571E+000  3.718557675E+000  4.998511968E-001 
 8.056900000E-001  3.811412252E+000  3.718438415E+000  4.998511949E-001 
 8.057000000E-001  3.813438455E+000  3.718336617E+000  4.998511930E-001 
 8.057100000E-001  3.815107183E+000  3.718252682E+000  4.998511912E-001 
 8.057200000E-001  3.816411850E+000  3.718186941E+000  4.998511893E-001 
 8.057300000E-001  3.817347307E+000  3.718139654E+000  4.998511874E-001 
 8.057400000E-001  3.817909862E+000  3.718111007E+000  4.998511855E-001 
 8.057500000E-001  3.818097295E+000  3.718101113E+000  4.998511836E-001 
 8.057600000E-001  3.817908867E+000  3.718110012E+000  4.998511817E-001 
 8.057700000E-001  3.817345321E+000  3.718137668E+000  4.998511798E-001 
 8.057800000E-001  3.816408881E+000  3.718183972E+000  4.998511779E-001 
 8.057900000E-001  3.815103243E+000  3.718248741E+000  4.998511760E-001 
 8.058000000E-001  3.813433559E+000  3.718331721E+000  4.998511741E-001 
 8.058100000E-001  3.811406420E+000  3.718432582E+000  4.998511722E-001 
 8.058200000E-001  3.809029824E+000  3.718550928E+000  4.998511703E-001 
 8.058300000E-001  3.806313153E+000  3.718686291E+000  4.998511684E-001 
 8.058400000E-001  3.803267126E+000  3.718838136E+000  4.998511666E-001 
 8.058500000E-001  3.799903766E+000  3.719005866E+000  4.998511647E-001 
 8.058600000E-001  3.796236346E+000  3.719188817E+000  4.998511628E-001 
 8.058700000E-001  3.792279339E+000  3.719386268E+000  4.998511609E-001 
 8.058800000E-001  3.788048362E+000  3.719597439E+000  4.998511590E-001 
 8.058900000E-001  3.783560114E+000  3.719821498E+000  4.998511571E-001 
 8.059000000E-001  3.778832306E+000  3.720057559E+000  4.998511553E-001 
 8.059100000E-001  3.773883597E+000  3.720304691E+000  4.998511534E-001 
 8.059200000E-001  3.768733519E+000  3.720561919E+000  4.998511515E-001 
 8.059300000E-001  3.763402395E+000  3.720828228E+000  4.998511496E-001 
 8.059400000E-001  3.757911264E+000  3.721102567E+000  4.998511478E-001 
 8.059500000E-001  3.752281800E+000  3.721383852E+000  4.998511459E-001 
 8.059600000E-001  3.746536217E+000  3.721670974E+000  4.998511441E-001 
 8.059700000E-001  3.740697192E+000  3.721962801E+000  4.998511422E-001 
 8.059800000E-001  3.734787768E+000  3.722258179E+000  4.998511403E-001 
 8.059900000E-001  3.728831267E+000  3.722555943E+000  4.998511385E-001 
 8.060000000E-001  3.722851197E+000  3.722854919E+000  4.998511366E-001 
 8.060100000E-001  3.716871158E+000  3.723153926E+000  4.998511348E-001 
 8.060200000E-001  3.710914751E+000  3.723451784E+000  4.998511329E-001 
 8.060300000E-001  3.705005482E+000  3.723747318E+000  4.998511311E-001 
 8.060400000E-001  3.699166674E+000  3.724039361E+000  4.998511293E-001 
 8.060500000E-001  3.693421369E+000  3.724326761E+000  4.998511274E-001 
 8.060600000E-001  3.687792241E+000  3.724608384E+000  4.998511256E-001 
 8.060700000E-001  3.682301506E+000  3.724883117E+000  4.998511238E-001 
 8.060800000E-001  3.676970834E+000  3.725149878E+000  4.998511219E-001 
 8.060900000E-001  3.671821262E+000  3.725407612E+000  4.998511201E-001 
 8.061000000E-001  3.666873112E+000  3.725655304E+000  4.998511183E-001 
 8.061100000E-001  3.662145914E+000  3.725891975E+000  4.998511165E-001 
 8.061200000E-001  3.657658323E+000  3.726116691E+000  4.998511147E-001 
 8.061300000E-001  3.653428050E+000  3.726328566E+000  4.998511129E-001 
 8.061400000E-001  3.649471790E+000  3.726526763E+000  4.998511110E-001 
 8.061500000E-001  3.645805156E+000  3.726710500E+000  4.998511092E-001 
 8.061600000E-001  3.642442618E+000  3.726879053E+000  4.998511074E-001 
 8.061700000E-001  3.639397448E+000  3.727031755E+000  4.998511056E-001 
