   Time             Iac2              Iac1              Vac1              Vac2            
 8.011570000E-001  2.452824610E-003 -4.375294793E-003  3.982877306E+000  3.983235817E+000 
 8.011580000E-001  2.468371285E-003 -4.384650865E-003  3.982874087E+000  3.983239108E+000 
 8.011590000E-001  2.483144357E-003 -4.393918118E-003  3.982870861E+000  3.983242410E+000 
 8.011600000E-001  2.497056784E-003 -4.403098330E-003  3.982867630E+000  3.983245722E+000 
 8.011610000E-001  2.510024633E-003 -4.412187948E-003  3.982864393E+000  3.983249043E+000 
 8.011620000E-001  2.521962639E-003 -4.421190525E-003  3.982861150E+000  3.983252373E+000 
 8.011630000E-001  2.532786869E-003 -4.430104283E-003  3.982857901E+000  3.983255710E+000 
 8.011640000E-001  2.542414279E-003 -4.438931001E-003  3.982854647E+000  3.983259052E+000 
 8.011650000E-001  2.550761824E-003 -4.447667123E-003  3.982851387E+000  3.983262398E+000 
 8.011660000E-001  2.557748235E-003 -4.456314429E-003  3.982848122E+000  3.983265748E+000 
 8.011670000E-001  2.563291801E-003 -4.464872916E-003  3.982844852E+000  3.983269099E+000 
 8.011680000E-001  2.567312141E-003 -4.473340809E-003  3.982841576E+000  3.983272450E+000 
 8.011690000E-001  2.569730650E-003 -4.481719884E-003  3.982838296E+000  3.983275799E+000 
 8.011700000E-001  2.570466950E-003 -4.490010141E-003  3.982835010E+000  3.983279145E+000 
 8.011710000E-001  2.569444657E-003 -4.498209805E-003  3.982831720E+000  3.983282486E+000 
 8.011720000E-001  2.566586055E-003 -4.506317097E-003  3.982828425E+000  3.983285819E+000 
 8.011730000E-001  2.561815649E-003 -4.514337348E-003  3.982825125E+000  3.983289143E+000 
 8.011740000E-001  2.555057943E-003 -4.522263453E-003  3.982821821E+000  3.983292457E+000 
 8.011750000E-001  2.546239664E-003 -4.530102515E-003  3.982818512E+000  3.983295757E+000 
 8.011760000E-001  2.535984756E-003 -4.536538256E-003  3.982815200E+000  3.983299039E+000 
 8.011770000E-001  2.525773812E-003 -4.540909870E-003  3.982811888E+000  3.983302308E+000 
 8.011780000E-001  2.515524677E-003 -4.543785792E-003  3.982808578E+000  3.983305566E+000 
 8.011790000E-001  2.505224916E-003 -4.544716603E-003  3.982805271E+000  3.983308812E+000 
 8.011800000E-001  2.494874085E-003 -4.543792897E-003  3.982801969E+000  3.983312043E+000 
 8.011810000E-001  2.484473072E-003 -4.541096388E-003  3.982798675E+000  3.983315261E+000 
 8.011820000E-001  2.474022320E-003 -4.536712339E-003  3.982795388E+000  3.983318466E+000 
 8.011830000E-001  2.463520943E-003 -4.530731346E-003  3.982792112E+000  3.983321656E+000 
 8.011840000E-001  2.452969827E-003 -4.523235120E-003  3.982788847E+000  3.983324833E+000 
 8.011850000E-001  2.442369862E-003 -4.514312479E-003  3.982785596E+000  3.983327996E+000 
 8.011860000E-001  2.431720159E-003 -4.504055795E-003  3.982782358E+000  3.983331145E+000 
 8.011870000E-001  2.421021161E-003 -4.492545003E-003  3.982779136E+000  3.983334280E+000 
 8.011880000E-001  2.410273314E-003 -4.479877802E-003  3.982775930E+000  3.983337402E+000 
 8.011890000E-001  2.399477506E-003 -4.466134129E-003  3.982772742E+000  3.983340509E+000 
 8.011900000E-001  2.388632403E-003 -4.451409907E-003  3.982769572E+000  3.983343602E+000 
 8.011910000E-001  2.377739783E-003 -4.435790402E-003  3.982766422E+000  3.983346682E+000 
 8.011920000E-001  2.366798757E-003 -4.419366206E-003  3.982763291E+000  3.983349747E+000 
 8.011930000E-001  2.355809769E-003 -4.402229692E-003  3.982760181E+000  3.983352798E+000 
 8.011940000E-001  2.344773264E-003 -4.384467900E-003  3.982757092E+000  3.983355835E+000 
 8.011950000E-001  2.333689242E-003 -4.366171424E-003  3.982754025E+000  3.983358858E+000 
 8.011960000E-001  2.322558590E-003 -4.347429083E-003  3.982750980E+000  3.983361867E+000 
 8.011970000E-001  2.311380864E-003 -4.328335024E-003  3.982747957E+000  3.983364862E+000 
 8.011980000E-001  2.300156510E-003 -4.308974511E-003  3.982744957E+000  3.983367842E+000 
 8.011990000E-001  2.288885526E-003 -4.289439914E-003  3.982741980E+000  3.983370808E+000 
 8.012000000E-001  2.277568356E-003 -4.269821829E-003  3.982739025E+000  3.983373760E+000 
 8.012010000E-001  2.266205001E-003 -4.250209074E-003  3.982736092E+000  3.983376697E+000 
 8.012020000E-001  2.254796350E-003 -4.230688688E-003  3.982733182E+000  3.983379620E+000 
 8.012030000E-001  2.243341957E-003 -4.211354820E-003  3.982730295E+000  3.983382529E+000 
 8.012040000E-001  2.231841822E-003 -4.192292735E-003  3.982727429E+000  3.983385423E+000 
 8.012050000E-001  2.220297279E-003 -4.173593027E-003  3.982724584E+000  3.983388303E+000 
 8.012060000E-001  2.208707439E-003 -4.155342737E-003  3.982721760E+000  3.983391168E+000 
 8.012070000E-001  2.197073190E-003 -4.137634235E-003  3.982718957E+000  3.983394019E+000 
 8.012080000E-001  2.185394976E-003 -4.120551012E-003  3.982716173E+000  3.983396855E+000 
 8.012090000E-001  2.173671465E-003 -4.104180107E-003  3.982713408E+000  3.983399677E+000 
 8.012100000E-001  2.161904877E-003 -4.088610339E-003  3.982710661E+000  3.983402484E+000 
 8.012110000E-001  2.150094769E-003 -4.073928750E-003  3.982707931E+000  3.983405276E+000 
 8.012120000E-001  2.138241140E-003 -4.060220604E-003  3.982705217E+000  3.983408054E+000 
 8.012130000E-001  2.126343990E-003 -4.047569391E-003  3.982702517E+000  3.983410817E+000 
 8.012140000E-001  2.114403763E-003 -4.036060375E-003  3.982699832E+000  3.983413565E+000 
 8.012150000E-001  2.102421348E-003 -4.025780598E-003  3.982697158E+000  3.983416298E+000 
 8.012160000E-001  2.090395856E-003 -4.016809996E-003  3.982694496E+000  3.983419017E+000 
 8.012170000E-001  2.078328620E-003 -4.009230281E-003  3.982691843E+000  3.983421721E+000 
 8.012180000E-001  2.066219640E-003 -4.003128495E-003  3.982689198E+000  3.983424410E+000 
 8.012190000E-001  2.054068027E-003 -3.998581022E-003  3.982686560E+000  3.983427084E+000 
 8.012200000E-001  2.041875558E-003 -3.995669573E-003  3.982683926E+000  3.983429743E+000 
 8.012210000E-001  2.029641788E-003 -3.994475861E-003  3.982681296E+000  3.983432388E+000 
 8.012220000E-001  2.017367162E-003 -3.995074493E-003  3.982678666E+000  3.983435017E+000 
 8.012230000E-001  2.005051236E-003 -3.997545406E-003  3.982676036E+000  3.983437631E+000 
 8.012240000E-001  1.992694898E-003 -4.001966758E-003  3.982673403E+000  3.983440231E+000 
 8.012250000E-001  1.981007358E-003 -4.008269272E-003  3.982670764E+000  3.983442812E+000 
 8.012260000E-001  1.971325325E-003 -4.014415467E-003  3.982668122E+000  3.983445383E+000 
 8.012270000E-001  1.963098573E-003 -4.020501265E-003  3.982665478E+000  3.983447947E+000 
 8.012280000E-001  1.956758311E-003 -4.026507128E-003  3.982662830E+000  3.983450503E+000 
 8.012290000E-001  1.952223272E-003 -4.032431278E-003  3.982660179E+000  3.983453053E+000 
 8.012300000E-001  1.949411743E-003 -4.038275492E-003  3.982657525E+000  3.983455599E+000 
 8.012310000E-001  1.948240680E-003 -4.044037993E-003  3.982654867E+000  3.983458142E+000 
 8.012320000E-001  1.948627038E-003 -4.049720559E-003  3.982652207E+000  3.983460683E+000 
 8.012330000E-001  1.950487327E-003 -4.055321412E-003  3.982649544E+000  3.983463224E+000 
 8.012340000E-001  1.953737172E-003 -4.060840553E-003  3.982646878E+000  3.983465767E+000 
 8.012350000E-001  1.958292639E-003 -4.066277981E-003  3.982644209E+000  3.983468312E+000 
 8.012360000E-001  1.964068908E-003 -4.071637250E-003  3.982641538E+000  3.983470861E+000 
 8.012370000E-001  1.970980712E-003 -4.076913029E-003  3.982638864E+000  3.983473415E+000 
 8.012380000E-001  1.978942343E-003 -4.082105320E-003  3.982636187E+000  3.983475975E+000 
 8.012390000E-001  1.987868981E-003 -4.087217675E-003  3.982633508E+000  3.983478542E+000 
 8.012400000E-001  1.997674026E-003 -4.092248318E-003  3.982630827E+000  3.983481117E+000 
 8.012410000E-001  2.008271771E-003 -4.097197248E-003  3.982628144E+000  3.983483700E+000 
 8.012420000E-001  2.019575618E-003 -4.102062690E-003  3.982625458E+000  3.983486292E+000 
 8.012430000E-001  2.031500301E-003 -4.106848195E-003  3.982622771E+000  3.983488894E+000 
 8.012440000E-001  2.043958336E-003 -4.111548435E-003  3.982620081E+000  3.983491506E+000 
 8.012450000E-001  2.056863568E-003 -4.116166963E-003  3.982617390E+000  3.983494128E+000 
 8.012460000E-001  2.070130289E-003 -4.120705555E-003  3.982614696E+000  3.983496761E+000 
 8.012470000E-001  2.083671458E-003 -4.125160658E-003  3.982612001E+000  3.983499406E+000 
 8.012480000E-001  2.097400920E-003 -4.129532272E-003  3.982609305E+000  3.983502061E+000 
 8.012490000E-001  2.111232522E-003 -4.133820397E-003  3.982606606E+000  3.983504728E+000 
 8.012500000E-001  2.125080112E-003 -4.138028586E-003  3.982603907E+000  3.983507406E+000 
 8.012510000E-001  2.138858424E-003 -4.142151511E-003  3.982601206E+000  3.983510095E+000 
 8.012520000E-001  2.152480860E-003 -4.146192722E-003  3.982598503E+000  3.983512794E+000 
 8.012530000E-001  2.165863044E-003 -4.150150446E-003  3.982595800E+000  3.983515505E+000 
 8.012540000E-001  2.178918823E-003 -4.154026456E-003  3.982593095E+000  3.983518225E+000 
 8.012550000E-001  2.191564707E-003 -4.157817202E-003  3.982590389E+000  3.983520956E+000 
 8.012560000E-001  2.203714988E-003 -4.161524458E-003  3.982587683E+000  3.983523695E+000 
 8.012570000E-001  2.215286177E-003 -4.165150003E-003  3.982584975E+000  3.983526443E+000 
 8.012580000E-001  2.226194784E-003 -4.168692058E-003  3.982582267E+000  3.983529199E+000 
 8.012590000E-001  2.236357766E-003 -4.172148849E-003  3.982579558E+000  3.983531962E+000 
 8.012600000E-001  2.245692521E-003 -4.175523927E-003  3.982576848E+000  3.983534731E+000 
 8.012610000E-001  2.254116449E-003 -4.178813739E-003  3.982574137E+000  3.983537506E+000 
 8.012620000E-001  2.261548726E-003 -4.182021840E-003  3.982571427E+000  3.983540284E+000 
 8.012630000E-001  2.267908084E-003 -4.185144675E-003  3.982568716E+000  3.983543066E+000 
 8.012640000E-001  2.273113697E-003 -4.188184022E-003  3.982566004E+000  3.983545849E+000 
 8.012650000E-001  2.277086075E-003 -4.191139880E-003  3.982563293E+000  3.983548633E+000 
 8.012660000E-001  2.279747058E-003 -4.194012249E-003  3.982560581E+000  3.983551416E+000 
 8.012670000E-001  2.281017597E-003 -4.196799352E-003  3.982557869E+000  3.983554197E+000 
 8.012680000E-001  2.280820421E-003 -4.199502968E-003  3.982555157E+000  3.983556974E+000 
 8.012690000E-001  2.279079148E-003 -4.202123094E-003  3.982552446E+000  3.983559746E+000 
 8.012700000E-001  2.275717836E-003 -4.204657955E-003  3.982549734E+000  3.983562511E+000 
 8.012710000E-001  2.270660548E-003 -4.207109328E-003  3.982547023E+000  3.983565268E+000 
 8.012720000E-001  2.263834453E-003 -4.209477211E-003  3.982544313E+000  3.983568014E+000 
 8.012730000E-001  2.255165388E-003 -4.211759830E-003  3.982541603E+000  3.983570747E+000 
 8.012740000E-001  2.244581854E-003 -4.213957183E-003  3.982538893E+000  3.983573467E+000 
 8.012750000E-001  2.232011465E-003 -4.216071048E-003  3.982536184E+000  3.983576170E+000 
 8.012760000E-001  2.217384942E-003 -4.218101424E-003  3.982533476E+000  3.983578854E+000 
 8.012770000E-001  2.201429705E-003 -4.218669858E-003  3.982530771E+000  3.983581514E+000 
 8.012780000E-001  2.185502446E-003 -4.217191929E-003  3.982528071E+000  3.983584156E+000 
 8.012790000E-001  2.169541435E-003 -4.214232519E-003  3.982525377E+000  3.983586784E+000 
 8.012800000E-001  2.153536904E-003 -4.209356419E-003  3.982522692E+000  3.983589394E+000 
 8.012810000E-001  2.137488408E-003 -4.202648896E-003  3.982520017E+000  3.983591985E+000 
 8.012820000E-001  2.121397280E-003 -4.194200542E-003  3.982517354E+000  3.983594557E+000 
 8.012830000E-001  2.105263075E-003 -4.184100177E-003  3.982514705E+000  3.983597110E+000 
 8.012840000E-001  2.089086681E-003 -4.172441948E-003  3.982512070E+000  3.983599645E+000 
 8.012850000E-001  2.072867655E-003 -4.159309341E-003  3.982509452E+000  3.983602160E+000 
 8.012860000E-001  2.056606885E-003 -4.144796506E-003  3.982506852E+000  3.983604657E+000 
 8.012870000E-001  2.040304814E-003 -4.128995812E-003  3.982504272E+000  3.983607136E+000 
 8.012880000E-001  2.023961443E-003 -4.111996077E-003  3.982501711E+000  3.983609595E+000 
 8.012890000E-001  2.007577216E-003 -4.093891448E-003  3.982499171E+000  3.983612035E+000 
 8.012900000E-001  1.991152132E-003 -4.074774296E-003  3.982496654E+000  3.983614457E+000 
 8.012910000E-001  1.974687081E-003 -4.054733438E-003  3.982494160E+000  3.983616860E+000 
 8.012920000E-001  1.958182061E-003 -4.033866574E-003  3.982491689E+000  3.983619243E+000 
 8.012930000E-001  1.941637517E-003 -4.012264299E-003  3.982489243E+000  3.983621608E+000 
 8.012940000E-001  1.925053450E-003 -3.990017206E-003  3.982486822E+000  3.983623954E+000 
 8.012950000E-001  1.908431191E-003 -3.967222995E-003  3.982484426E+000  3.983626281E+000 
 8.012960000E-001  1.891770296E-003 -3.943968707E-003  3.982482057E+000  3.983628588E+000 
 8.012970000E-001  1.875070321E-003 -3.920355596E-003  3.982479713E+000  3.983630877E+000 
 8.012980000E-001  1.858333487E-003 -3.896470702E-003  3.982477396E+000  3.983633147E+000 
 8.012990000E-001  1.841558905E-003 -3.872408172E-003  3.982475105E+000  3.983635397E+000 
 8.013000000E-001  1.824746132E-003 -3.848260377E-003  3.982472841E+000  3.983637629E+000 
 8.013010000E-001  1.807897831E-003 -3.824121464E-003  3.982470603E+000  3.983639841E+000 
 8.013020000E-001  1.791012227E-003 -3.800085580E-003  3.982468392E+000  3.983642035E+000 
 8.013030000E-001  1.774090652E-003 -3.776241542E-003  3.982466206E+000  3.983644209E+000 
 8.013040000E-001  1.757133106E-003 -3.752683497E-003  3.982464046E+000  3.983646364E+000 
 8.013050000E-001  1.740140476E-003 -3.729502041E-003  3.982461912E+000  3.983648499E+000 
 8.013060000E-001  1.723112319E-003 -3.706791318E-003  3.982459801E+000  3.983650616E+000 
 8.013070000E-001  1.706049524E-003 -3.684640149E-003  3.982457715E+000  3.983652714E+000 
 8.013080000E-001  1.688951645E-003 -3.663140902E-003  3.982455652E+000  3.983654792E+000 
 8.013090000E-001  1.671820016E-003 -3.642380619E-003  3.982453612E+000  3.983656851E+000 
 8.013100000E-001  1.654654636E-003 -3.622453448E-003  3.982451593E+000  3.983658890E+000 
 8.013110000E-001  1.637455949E-003 -3.603446430E-003  3.982449595E+000  3.983660911E+000 
 8.013120000E-001  1.620223955E-003 -3.585446606E-003  3.982447616E+000  3.983662912E+000 
 8.013130000E-001  1.602959543E-003 -3.568544571E-003  3.982445655E+000  3.983664894E+000 
 8.013140000E-001  1.585662268E-003 -3.552827366E-003  3.982443712E+000  3.983666857E+000 
 8.013150000E-001  1.568333019E-003 -3.538382032E-003  3.982441785E+000  3.983668800E+000 
 8.013160000E-001  1.550972240E-003 -3.525293835E-003  3.982439871E+000  3.983670724E+000 
 8.013170000E-001  1.533580374E-003 -3.513648039E-003  3.982437971E+000  3.983672628E+000 
 8.013180000E-001  1.516156978E-003 -3.503531687E-003  3.982436082E+000  3.983674514E+000 
 8.013190000E-001  1.498702940E-003 -3.495022938E-003  3.982434202E+000  3.983676380E+000 
 8.013200000E-001  1.481219147E-003 -3.488210609E-003  3.982432330E+000  3.983678226E+000 
 8.013210000E-001  1.463704713E-003 -3.483176414E-003  3.982430465E+000  3.983680053E+000 
 8.013220000E-001  1.446161413E-003 -3.479998512E-003  3.982428603E+000  3.983681861E+000 
 8.013230000E-001  1.428588359E-003 -3.478758615E-003  3.982426744E+000  3.983683649E+000 
 8.013240000E-001  1.411458506E-003 -3.479541988E-003  3.982424885E+000  3.983685414E+000 
 8.013250000E-001  1.396347926E-003 -3.480280952E-003  3.982423027E+000  3.983687164E+000 
 8.013260000E-001  1.382707282E-003 -3.480970179E-003  3.982421170E+000  3.983688903E+000 
 8.013270000E-001  1.370975333E-003 -3.481586575E-003  3.982419314E+000  3.983690629E+000 
 8.013280000E-001  1.361073032E-003 -3.482135469E-003  3.982417459E+000  3.983692345E+000 
 8.013290000E-001  1.352922219E-003 -3.482613309E-003  3.982415606E+000  3.983694052E+000 
 8.013300000E-001  1.346442957E-003 -3.483023647E-003  3.982413755E+000  3.983695752E+000 
 8.013310000E-001  1.341556199E-003 -3.483361155E-003  3.982411905E+000  3.983697445E+000 
 8.013320000E-001  1.338182010E-003 -3.483632938E-003  3.982410057E+000  3.983699135E+000 
 8.013330000E-001  1.336238231E-003 -3.483831890E-003  3.982408210E+000  3.983700821E+000 
 8.013340000E-001  1.335644928E-003 -3.483963340E-003  3.982406365E+000  3.983702506E+000 
 8.013350000E-001  1.336319944E-003 -3.484023736E-003  3.982404522E+000  3.983704191E+000 
 8.013360000E-001  1.338181566E-003 -3.484014854E-003  3.982402681E+000  3.983705876E+000 
 8.013370000E-001  1.341146749E-003 -3.483936695E-003  3.982400841E+000  3.983707563E+000 
 8.013380000E-001  1.345133782E-003 -3.483787481E-003  3.982399004E+000  3.983709253E+000 
 8.013390000E-001  1.350059620E-003 -3.483567212E-003  3.982397169E+000  3.983710946E+000 
 8.013400000E-001  1.355841661E-003 -3.483281219E-003  3.982395336E+000  3.983712645E+000 
 8.013410000E-001  1.362395974E-003 -3.482922395E-003  3.982393505E+000  3.983714348E+000 
 8.013420000E-001  1.369639513E-003 -3.482496069E-003  3.982391676E+000  3.983716057E+000 
 8.013430000E-001  1.377489234E-003 -3.481998689E-003  3.982389850E+000  3.983717773E+000 
 8.013440000E-001  1.385860759E-003 -3.481432032E-003  3.982388027E+000  3.983719496E+000 
 8.013450000E-001  1.394671933E-003 -3.480796096E-003  3.982386205E+000  3.983721226E+000 
 8.013460000E-001  1.403837047E-003 -3.480090882E-003  3.982384387E+000  3.983722963E+000 
 8.013470000E-001  1.413274830E-003 -3.479316391E-003  3.982382571E+000  3.983724709E+000 
 8.013480000E-001  1.422900020E-003 -3.478469068E-003  3.982380757E+000  3.983726462E+000 
 8.013490000E-001  1.432630903E-003 -3.477556021E-003  3.982378947E+000  3.983728223E+000 
 8.013500000E-001  1.442382658E-003 -3.476571919E-003  3.982377139E+000  3.983729993E+000 
 8.013510000E-001  1.452073128E-003 -3.475518540E-003  3.982375334E+000  3.983731770E+000 
 8.013520000E-001  1.461619714E-003 -3.474395882E-003  3.982373532E+000  3.983733555E+000 
 8.013530000E-001  1.470938926E-003 -3.473202170E-003  3.982371733E+000  3.983735348E+000 
 8.013540000E-001  1.479948608E-003 -3.471939181E-003  3.982369938E+000  3.983737147E+000 
 8.013550000E-001  1.488567491E-003 -3.470608689E-003  3.982368145E+000  3.983738954E+000 
 8.013560000E-001  1.496713864E-003 -3.469207144E-003  3.982366356E+000  3.983740766E+000 
 8.013570000E-001  1.504305125E-003 -3.467736320E-003  3.982364570E+000  3.983742584E+000 
 8.013580000E-001  1.511261338E-003 -3.466197995E-003  3.982362787E+000  3.983744406E+000 
 8.013590000E-001  1.517502124E-003 -3.464588616E-003  3.982361008E+000  3.983746233E+000 
 8.013600000E-001  1.522947546E-003 -3.462909959E-003  3.982359232E+000  3.983748063E+000 
 8.013610000E-001  1.527517224E-003 -3.461162024E-003  3.982357460E+000  3.983749895E+000 
 8.013620000E-001  1.531132998E-003 -3.459344811E-003  3.982355691E+000  3.983751728E+000 
 8.013630000E-001  1.533716709E-003 -3.457458320E-003  3.982353926E+000  3.983753562E+000 
 8.013640000E-001  1.535189753E-003 -3.455502551E-003  3.982352165E+000  3.983755395E+000 
 8.013650000E-001  1.535475747E-003 -3.453479280E-003  3.982350408E+000  3.983757226E+000 
 8.013660000E-001  1.534498306E-003 -3.451386732E-003  3.982348654E+000  3.983759053E+000 
 8.013670000E-001  1.532181049E-003 -3.449223129E-003  3.982346905E+000  3.983760875E+000 
 8.013680000E-001  1.528448923E-003 -3.446992025E-003  3.982345159E+000  3.983762692E+000 
 8.013690000E-001  1.523228654E-003 -3.444689867E-003  3.982343418E+000  3.983764500E+000 
 8.013700000E-001  1.516445636E-003 -3.442321983E-003  3.982341680E+000  3.983766299E+000 
 8.013710000E-001  1.508027481E-003 -3.439883045E-003  3.982339947E+000  3.983768087E+000 
 8.013720000E-001  1.497902247E-003 -3.437376606E-003  3.982338219E+000  3.983769862E+000 
 8.013730000E-001  1.485999768E-003 -3.434799112E-003  3.982336494E+000  3.983771623E+000 
 8.013740000E-001  1.472248989E-003 -3.432155893E-003  3.982334774E+000  3.983773367E+000 
 8.013750000E-001  1.456581522E-003 -3.429443396E-003  3.982333058E+000  3.983775093E+000 
 8.013760000E-001  1.438928532E-003 -3.426659845E-003  3.982331347E+000  3.983776799E+000 
 8.013770000E-001  1.419125706E-003 -3.424053929E-003  3.982329640E+000  3.983778483E+000 
 8.013780000E-001  1.398611005E-003 -3.419343031E-003  3.982327942E+000  3.983780138E+000 
 8.013790000E-001  1.378074543E-003 -3.413115124E-003  3.982326252E+000  3.983781776E+000 
 8.013800000E-001  1.357510993E-003 -3.404927895E-003  3.982324572E+000  3.983783392E+000 
 8.013810000E-001  1.336919464E-003 -3.394871939E-003  3.982322905E+000  3.983784985E+000 
 8.013820000E-001  1.316300402E-003 -3.383036074E-003  3.982321252E+000  3.983786557E+000 
 8.013830000E-001  1.295655139E-003 -3.369516222E-003  3.982319615E+000  3.983788106E+000 
 8.013840000E-001  1.274984118E-003 -3.354401201E-003  3.982317996E+000  3.983789633E+000 
 8.013850000E-001  1.254286897E-003 -3.337785159E-003  3.982316396E+000  3.983791138E+000 
 8.013860000E-001  1.233564362E-003 -3.319762243E-003  3.982314816E+000  3.983792620E+000 
 8.013870000E-001  1.212816958E-003 -3.300424822E-003  3.982313258E+000  3.983794080E+000 
 8.013880000E-001  1.192044685E-003 -3.279868821E-003  3.982311722E+000  3.983795518E+000 
 8.013890000E-001  1.171248432E-003 -3.258183057E-003  3.982310211E+000  3.983796934E+000 
 8.013900000E-001  1.150428197E-003 -3.235470558E-003  3.982308724E+000  3.983798327E+000 
 8.013910000E-001  1.129585314E-003 -3.211820143E-003  3.982307262E+000  3.983799698E+000 
 8.013920000E-001  1.108718894E-003 -3.187329511E-003  3.982305827E+000  3.983801047E+000 
 8.013930000E-001  1.087830270E-003 -3.162094586E-003  3.982304419E+000  3.983802374E+000 
 8.013940000E-001  1.066919886E-003 -3.136205962E-003  3.982303039E+000  3.983803678E+000 
 8.013950000E-001  1.045987297E-003 -3.109766666E-003  3.982301687E+000  3.983804960E+000 
 8.013960000E-001  1.025033836E-003 -3.082865518E-003  3.982300363E+000  3.983806220E+000 
 8.013970000E-001  1.004059946E-003 -3.055600217E-003  3.982299068E+000  3.983807458E+000 
 8.013980000E-001  9.830656289E-004 -3.028068463E-003  3.982297802E+000  3.983808673E+000 
 8.013990000E-001  9.620508834E-004 -3.000366178E-003  3.982296566E+000  3.983809866E+000 
 8.014000000E-001  9.410165980E-004 -2.972583957E-003  3.982295358E+000  3.983811037E+000 
 8.014010000E-001  9.199636608E-004 -2.944819499E-003  3.982294179E+000  3.983812186E+000 
 8.014020000E-001  8.988916278E-004 -2.917168729E-003  3.982293029E+000  3.983813312E+000 
 8.014030000E-001  8.778018312E-004 -2.889725792E-003  3.982291907E+000  3.983814416E+000 
 8.014040000E-001  8.566938270E-004 -2.862586612E-003  3.982290814E+000  3.983815498E+000 
 8.014050000E-001  8.355685033E-004 -2.835843560E-003  3.982289748E+000  3.983816558E+000 
 8.014060000E-001  8.144267483E-004 -2.809589006E-003  3.982288710E+000  3.983817595E+000 
 8.014070000E-001  7.932676738E-004 -2.783918873E-003  3.982287697E+000  3.983818611E+000 
 8.014080000E-001  7.720930562E-004 -2.758925532E-003  3.982286711E+000  3.983819604E+000 
 8.014090000E-001  7.509024513E-004 -2.734701354E-003  3.982285749E+000  3.983820575E+000 
 8.014100000E-001  7.296967475E-004 -2.711338709E-003  3.982284811E+000  3.983821523E+000 
 8.014110000E-001  7.084759446E-004 -2.688929968E-003  3.982283896E+000  3.983822450E+000 
 8.014120000E-001  6.872409308E-004 -2.667563948E-003  3.982283003E+000  3.983823354E+000 
 8.014130000E-001  6.659917062E-004 -2.647333019E-003  3.982282131E+000  3.983824236E+000 
 8.014140000E-001  6.447296030E-004 -2.628326001E-003  3.982281277E+000  3.983825096E+000 
 8.014150000E-001  6.234532890E-004 -2.610629934E-003  3.982280442E+000  3.983825934E+000 
 8.014160000E-001  6.021654286E-004 -2.594335413E-003  3.982279623E+000  3.983826749E+000 
 8.014170000E-001  5.808642456E-004 -2.579529479E-003  3.982278819E+000  3.983827543E+000 
 8.014180000E-001  5.595519603E-004 -2.566299173E-003  3.982278028E+000  3.983828314E+000 
 8.014190000E-001  5.382281287E-004 -2.554729761E-003  3.982277249E+000  3.983829064E+000 
 8.014200000E-001  5.168931949E-004 -2.544906508E-003  3.982276479E+000  3.983829791E+000 
 8.014210000E-001  4.955476030E-004 -2.536914678E-003  3.982275718E+000  3.983830496E+000 
 8.014220000E-001  4.741917969E-004 -2.530834209E-003  3.982274962E+000  3.983831179E+000 
 8.014230000E-001  4.526055086E-004 -2.526860499E-003  3.982274209E+000  3.983831841E+000 
 8.014240000E-001  4.330673598E-004 -2.523472986E-003  3.982273462E+000  3.983832477E+000 
 8.014250000E-001  4.150271238E-004 -2.520048170E-003  3.982272718E+000  3.983833100E+000 
 8.014260000E-001  3.989346631E-004 -2.516573616E-003  3.982271978E+000  3.983833708E+000 
 8.014270000E-001  3.847144825E-004 -2.513047548E-003  3.982271243E+000  3.983834302E+000 
 8.014280000E-001  3.722897546E-004 -2.509471742E-003  3.982270512E+000  3.983834884E+000 
 8.014290000E-001  3.615854283E-004 -2.505844421E-003  3.982269785E+000  3.983835455E+000 
 8.014300000E-001  3.525224557E-004 -2.502169139E-003  3.982269062E+000  3.983836018E+000 
 8.014310000E-001  3.450240094E-004 -2.498444118E-003  3.982268344E+000  3.983836573E+000 
 8.014320000E-001  3.390110415E-004 -2.494669360E-003  3.982267631E+000  3.983837122E+000 
 8.014330000E-001  3.344058364E-004 -2.490843087E-003  3.982266922E+000  3.983837667E+000 
 8.014340000E-001  3.311280139E-004 -2.486967077E-003  3.982266218E+000  3.983838209E+000 
 8.014350000E-001  3.290989703E-004 -2.483043104E-003  3.982265518E+000  3.983838749E+000 
 8.014360000E-001  3.282378813E-004 -2.479067618E-003  3.982264823E+000  3.983839287E+000 
 8.014370000E-001  3.284652550E-004 -2.475045946E-003  3.982264133E+000  3.983839827E+000 
 8.014380000E-001  3.297011553E-004 -2.470970983E-003  3.982263448E+000  3.983840367E+000 
 8.014390000E-001  3.318629815E-004 -2.466848059E-003  3.982262767E+000  3.983840910E+000 
 8.014400000E-001  3.348707978E-004 -2.462677173E-003  3.982262092E+000  3.983841455E+000 
 8.014410000E-001  3.386437797E-004 -2.458456549E-003  3.982261421E+000  3.983842004E+000 
 8.014420000E-001  3.431002149E-004 -2.454186188E-003  3.982260755E+000  3.983842557E+000 
 8.014430000E-001  3.481579469E-004 -2.449866088E-003  3.982260095E+000  3.983843115E+000 
 8.014440000E-001  3.537365956E-004 -2.445499803E-003  3.982259439E+000  3.983843679E+000 
 8.014450000E-001  3.597540044E-004 -2.441082003E-003  3.982258788E+000  3.983844248E+000 
 8.014460000E-001  3.661284609E-004 -2.436616242E-003  3.982258143E+000  3.983844823E+000 
 8.014470000E-001  3.727791409E-004 -2.432102519E-003  3.982257503E+000  3.983845404E+000 
